Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
831,906392110,20,RL,0.19520547945205474,0.04835354880927342,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.7777777777777777,0.5,0.9637681159420293,0.93333333333333,Gable,CompShg,VinylSd,VinylSd,Stone,0.0475,Gd,TA,PConc,Ex,TA,Gd,GLQ,0.004252303330970942,Unf,0.0,0.6309931506849314,0.2451718494271686,GasA,Ex,Y,SBrkr,0.2444864524259609,0.0,0.0,0.2192916352675207,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,Gd,Attchd,0.3525641025641022,Fin,0.6000000000000001,0.5672043010752689,TA,TA,Y,0.10112359550561797,0.1320754716981132,0.0,0.0,0.0,0.0,,,,0.0,3,2009,WD ,Normal,0.3020852560794706
832,906392130,60,RL,0.19863013698630133,0.04835822290775668,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.9637681159420293,0.93333333333333,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.3013698630136986,0.11522094926350246,GasA,Ex,Y,SBrkr,0.07771476580550303,0.3476997578692494,0.0,0.2049736247174077,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,Gd,Attchd,0.3525641025641022,Fin,0.4,0.2956989247311828,TA,TA,Y,0.025280898876404494,0.03773584905660378,0.0,0.0,0.0,0.0,,,,0.0,7,2009,WD ,Normal,0.21585640740975276
833,906402060,80,RL,0.1651527060408713,0.053752132557433,Pave,,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,0.6666666666666665,0.5,0.8478260869565215,0.6499999999999986,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.090625,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.2689581856839121,Unf,0.0,0.0,0.2484451718494272,GasA,Gd,Y,SBrkr,0.27515227893299726,0.0,0.0,0.2467972871137905,0.3333333333333333,0.5,0.5,0.0,0.25,0.3333333333333333,Gd,0.23076923076923078,Typ,0.25,TA,Attchd,0.3012820512820511,Fin,0.4,0.3823924731182796,TA,TA,Y,0.056179775280898875,0.0,0.0,0.0,0.6875,0.0,,,,0.0,8,2009,WD ,Normal,0.3532836349771156
834,906426210,60,RL,0.1651527060408713,0.07197176844516116,Pave,,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.8695652173913047,0.7166666666666686,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,0.14174344436569808,Unf,0.0,0.2778253424657534,0.23715220949263505,GasA,Gd,Y,SBrkr,0.1281243436252888,0.3946731234866828,0.0,0.26846269781461946,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,TA,Attchd,0.31089743589743524,Unf,0.4,0.3528225806451613,TA,TA,Y,0.10533707865168539,0.26010781671159033,0.0,0.0,0.0,0.0,,,,0.0,6,2009,WD ,Normal,0.29736961591784544
835,906475070,60,RL,0.1651527060408713,0.12806095024422168,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,0.4444444444444445,0.5,0.6884057971014492,0.28333333333333144,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,0.04411764705882353,ALQ,0.5006553079947575,0.0,0.16579378068739772,GasA,TA,Y,SBrkr,0.17349296366309597,0.46779661016949153,0.0,0.33760361718161264,0.0,0.5,0.5,0.5,0.375,0.3333333333333333,TA,0.3846153846153847,Min2,0.0,,Attchd,0.23076923076922995,Fin,0.4,0.36155913978494625,TA,TA,Y,0.34129213483146065,0.0,0.0,0.0,0.390625,0.0,,,,0.0,6,2009,WD ,Abnorml,0.23202431653532485
836,907126010,20,RL,0.2089041095890411,0.052181635467059305,Pave,,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.8985507246376816,0.7666666666666657,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,0.12969525159461376,Unf,0.0,0.13184931506849315,0.17021276595744683,GasA,Gd,Y,SBrkr,0.1482881747532031,0.0,0.0,0.13300678221552373,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Detchd,0.3365384615384608,Unf,0.4,0.38709677419354843,TA,TA,Y,0.11797752808988764,0.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,11,2009,WD ,Normal,0.18756256644000155
837,907126050,20,RL,0.1506849315068493,0.0395288508728879,Pave,,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.75,0.8840579710144922,0.7333333333333343,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,0.13377037562012759,Unf,0.0,0.10059931506849315,0.16202945990180034,GasA,Ex,Y,SBrkr,0.13778617937408105,0.0,0.0,0.12358703843255464,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.32051282051282026,RFn,0.2,0.2956989247311828,TA,TA,Y,0.046348314606741575,0.0,0.0,0.0,0.1597222222222222,0.0,,,,0.0,10,2009,WD ,Normal,0.17543663459582248
838,907130100,60,RL,0.1506849315068493,0.06602631517446074,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.9057971014492754,0.7833333333333314,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,0.14546420978029767,Unf,0.0,0.04580479452054794,0.1518821603927987,GasA,Ex,Y,SBrkr,0.12476370510396974,0.40484261501210655,0.0,0.26940467219291636,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.0,,Attchd,0.32692307692307665,RFn,0.4,0.3158602150537635,TA,TA,Y,0.19382022471910113,0.1334231805929919,0.0,0.0,0.0,0.0,,MnPrv,,0.0,8,2009,WD ,Normal,0.29467496439691676
839,907131090,60,RL,0.07534246575342464,0.04378228049264998,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,0.6666666666666665,0.625,0.8985507246376816,0.7666666666666657,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,0.06821403260099221,ALQ,0.2254259501965924,0.029965753424657533,0.13076923076923078,GasA,Ex,Y,SBrkr,0.10354967443814324,0.4038740920096852,0.0,0.25,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.25,TA,Attchd,0.323717948717948,RFn,0.4,0.3696236559139785,TA,TA,Y,0.11095505617977527,0.08221024258760108,0.0,0.0,0.0,0.0,,,,0.0,4,2009,ConLw,Normal,0.2684021120678621
840,907131190,20,RL,0.1506849315068493,0.06288064689523008,Pave,,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9130434782608692,0.7999999999999972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,0.16832034018426648,Unf,0.0,0.21960616438356162,0.23944353518821607,GasA,Ex,Y,SBrkr,0.23713505566057547,0.0,0.0,0.21269781461944237,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.3301282051282044,Fin,0.4,0.36223118279569894,TA,TA,Y,0.0,0.1091644204851752,0.0,0.0,0.0,0.0,,GdPrv,,0.0,12,2009,WD ,Normal,0.26166548326554034
841,907135040,20,RL,0.3116438356164383,0.044679707401434954,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.8840579710144922,0.75,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.4696061643835616,0.17954173486088382,GasA,Ex,Y,SBrkr,0.1602604494854022,0.0,0.0,0.14374529012810852,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.0,,Attchd,0.32051282051282026,Unf,0.4,0.4516129032258065,TA,TA,Y,0.2752808988764045,0.0862533692722372,0.0,0.0,0.0,0.0,,,,0.0,6,2009,WD ,Normal,0.17813128611675116
842,907135170,20,RL,0.13356164383561642,0.03165299492860315,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.8840579710144922,0.75,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,0.13217576187101346,Unf,0.0,0.10445205479452055,0.16202945990180034,GasA,Ex,Y,SBrkr,0.13778617937408105,0.0,0.0,0.12358703843255464,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Detchd,0.3365384615384608,Unf,0.4,0.32258064516129037,TA,TA,Y,0.0,0.0862533692722372,0.0,0.0,0.0,0.0,,,,0.0,5,2009,WD ,Normal,0.16870000579350078
843,907175100,60,RL,0.20205479452054792,0.04253429619762089,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.9130434782608692,0.7999999999999972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.37071917808219174,0.14173486088379705,GasA,Ex,Y,SBrkr,0.11174123083385844,0.44213075060532686,0.0,0.2722305953278071,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.3301282051282044,RFn,0.4,0.36693548387096775,TA,TA,Y,0.13904494382022473,0.04851752021563342,0.0,0.0,0.0,0.0,,,,0.0,3,2009,WD ,Normal,0.24940481884531487
844,907180130,20,RL,0.19520547945205474,0.04223047979620931,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9202898550724647,0.8166666666666629,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.114375,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.12030474840538626,Unf,0.0,0.34717465753424653,0.24386252045826515,GasA,Ex,Y,SBrkr,0.24511657214870824,0.0,0.0,0.21985681989449884,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.33333333333333304,RFn,0.4,0.3877688172043011,TA,TA,Y,0.10112359550561797,0.03908355795148248,0.0,0.0,0.0,0.0,,,,0.0,6,2009,WD ,Normal,0.25762350598414735
845,907181100,20,RL,0.16095890410958902,0.03607001799527917,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9202898550724647,0.8166666666666629,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,0.09922041105598867,Unf,0.0,0.3728595890410959,0.2342062193126023,GasA,Ex,Y,SBrkr,0.23041377861793738,0.0,0.0,0.2066691785983421,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.33333333333333304,Fin,0.4,0.44758064516129037,TA,TA,Y,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,,,,0.0,9,2009,WD ,Normal,0.24145559685857523
846,907185050,60,RL,0.1678082191780822,0.03482203370025007,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.9130434782608692,0.7999999999999972,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.075,TA,TA,PConc,Gd,TA,No,GLQ,0.1073706591070163,Unf,0.0,0.13784246575342465,0.1518821603927987,GasA,Ex,Y,SBrkr,0.12476370510396974,0.40871670702179175,0.0,0.2709118311981914,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,TA,0.3846153846153847,Typ,0.25,TA,Attchd,0.3301282051282044,RFn,0.4,0.3306451612903226,TA,TA,Y,0.10533707865168539,0.1293800539083558,0.0,0.0,0.0,0.0,,,,0.0,4,2009,WD ,Normal,0.25223420294229
847,907192030,60,RL,0.16095890410958902,0.03568674191965225,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.9420289855072461,0.8666666666666671,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.059375000000000004,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.355736301369863,0.13600654664484452,GasA,Ex,Y,SBrkr,0.104389834068473,0.401452784503632,0.0,0.24981160512434064,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.0,,Attchd,0.3429487179487172,RFn,0.4,0.3313172043010753,TA,TA,Y,0.10112359550561797,0.09164420485175202,0.0,0.0,0.0,0.0,,,,0.0,7,2009,WD ,Normal,0.24549757413996828
848,907192090,20,RL,0.15753424657534243,0.039767229895533905,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9420289855072461,0.8666666666666671,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.06875,Gd,TA,PConc,Gd,TA,No,GLQ,0.13961729270021261,Unf,0.0,0.3360445205479452,0.25744680851063834,GasA,Ex,Y,SBrkr,0.26023944549464395,0.0,0.0,0.23342125094197436,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.3429487179487172,RFn,0.4,0.3655913978494624,TA,TA,Y,0.0,0.09703504043126684,0.0,0.0,0.0,0.0,,,,0.0,3,2009,WD ,Normal,0.2886119984748272
849,907194010,60,RL,0.19863013698630133,0.05197597513379608,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.9347826086956523,0.8500000000000014,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,0.11800141743444366,Unf,0.0,0.11900684931506848,0.15450081833060558,GasA,Ex,Y,SBrkr,0.1281243436252888,0.43389830508474575,0.0,0.28372268274302936,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.3397435897435894,RFn,0.4,0.41801075268817206,TA,TA,Y,0.0,0.06064690026954178,0.0,0.0,0.0,0.0,,,,0.0,6,2009,WD ,Normal,0.2926539757562202
850,907194110,20,RL,0.15753424657534243,0.07004136577157681,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9347826086956523,0.8666666666666671,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.6048801369863014,0.23126022913256958,GasA,Ex,Y,SBrkr,0.23020373871035493,0.0,0.0,0.20648078372268275,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.3397435897435894,RFn,0.4,0.40658602150537637,TA,TA,Y,0.0,0.04447439353099731,0.0,0.0,0.0,0.0,,,,0.0,6,2009,WD ,Normal,0.23485370063229996
851,907194160,20,RL,0.1506849315068493,0.04411881558344435,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9420289855072461,0.8500000000000014,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0425,Gd,TA,PConc,Gd,TA,No,GLQ,0.22306874557051737,Unf,0.0,0.07363013698630136,0.2342062193126023,GasA,Ex,Y,SBrkr,0.2331442974165091,0.0,0.0,0.2091183119819141,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.3429487179487172,RFn,0.4,0.3877688172043011,TA,TA,Y,0.10112359550561797,0.05390835579514825,0.0,0.0,0.0,0.0,,,,0.0,4,2009,WD ,Normal,0.256276180223683
852,907196060,20,RL,0.18493150684931503,0.04611465563579425,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9347826086956523,0.8500000000000014,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.1125,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.004252303330970942,Unf,0.0,0.6284246575342466,0.244189852700491,GasA,Ex,Y,SBrkr,0.24322621298046626,0.0,0.0,0.21816126601356445,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.25,TA,Attchd,0.3397435897435894,RFn,0.4,0.40860215053763443,TA,TA,Y,0.0,0.15363881401617252,0.0,0.0,0.29166666666666663,0.0,,,,0.0,7,2009,WD ,Family,0.2535815287027543
853,907200230,20,RL,0.13356164383561642,0.03332632218560846,Pave,,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.7681159420289863,0.46666666666666856,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.085,TA,TA,CBlock,Gd,TA,No,Rec,0.10914245216158754,Unf,0.0,0.1815068493150685,0.17021276595744683,GasA,TA,Y,SBrkr,0.1482881747532031,0.0,0.0,0.13300678221552373,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,,0.26645013833754305,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8,2009,WD ,Normal,0.14983744514699998
854,907201220,20,RL,0.1651527060408713,0.06996658019584474,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.7681159420289863,0.46666666666666856,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0475,TA,TA,BrkTil,Gd,TA,Av,GLQ,0.11073706591070163,Unf,0.0,0.12071917808219178,0.14844517184942718,GasA,TA,Y,SBrkr,0.1203528670447385,0.0,0.0,0.10795026375282593,0.0,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.2660256410256405,Unf,0.2,0.23051075268817206,TA,TA,Y,0.05056179775280899,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7,2009,WD ,Normal,0.17139465731442946
855,907201280,20,RL,0.18835616438356162,0.026408656430390996,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.75,0.77536231884058,0.4833333333333343,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.025,TA,TA,CBlock,TA,TA,No,ALQ,0.12579730687455706,BLQ,0.047182175622542594,0.05650684931506849,0.14959083469721768,GasA,TA,Y,SBrkr,0.12182314639781557,0.0,0.0,0.10926902788244158,0.3333333333333333,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Attchd,0.26923076923076916,Unf,0.4,0.29838709677419356,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10,2009,WD ,Normal,0.1645232959360613
856,907202050,20,RL,0.136986301369863,0.03505573862441282,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.75,0.7608695652173925,0.9666666666666686,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,0.09425939050318922,Rec,0.09436435124508519,0.15582191780821916,0.17021276595744683,GasA,TA,Y,SBrkr,0.1482881747532031,0.0,0.0,0.13300678221552373,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.23076923076923078,Typ,0.0,,Detchd,0.2628205128205128,Unf,0.4,0.3252688172043011,TA,TA,Y,0.0,0.0,0.0,0.0,0.5,0.0,,,,0.0,9,2009,WD ,Normal,0.18554157779930505
857,907202080,20,RL,0.1651527060408713,0.026642361354553744,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.875,0.7681159420289863,0.9166666666666643,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.05625,Gd,Gd,CBlock,TA,TA,No,ALQ,0.11445783132530121,Unf,0.0,0.09332191780821918,0.14140752864157122,GasA,Ex,Y,SBrkr,0.11132115101869354,0.0,0.0,0.0998492840994725,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.3076923076923077,Typ,0.0,,Attchd,0.2660256410256405,Unf,0.2,0.22580645161290325,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,7,2009,WD ,Normal,0.16667901715280425
858,907202130,20,RL,0.1651527060408713,0.03732735048727477,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.75,0.7608695652173925,0.6499999999999986,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,0.03472714386959603,Unf,0.0,0.45890410958904104,0.20752864157119477,GasA,TA,Y,SBrkr,0.19617727368199955,0.0,0.0,0.17596081386586285,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,Gd,0.23076923076923078,Typ,0.0,,Detchd,0.2660256410256405,Unf,0.2,0.16935483870967744,TA,TA,Y,0.12148876404494381,0.0,0.0,0.0,0.0,0.0,,,,0.0,10,2009,WD ,Normal,0.17611029747605464
859,907227030,20,RL,0.05136986301369863,0.06647970272733648,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.625,0.72463768115942,0.36666666666666714,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,0.0815024805102764,Unf,0.0,0.17294520547945205,0.14140752864157122,GasA,Ex,Y,SBrkr,0.11132115101869354,0.0,0.0,0.0998492840994725,0.3333333333333333,0.0,0.25,0.0,0.375,0.3333333333333333,TA,0.23076923076923078,Typ,0.25,Fa,Attchd,0.24679487179487136,Unf,0.2,0.22715053763440862,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8,2009,WD ,Normal,0.16263703987141123
860,907227080,20,RL,0.13356164383561642,0.027577181051204755,Pave,,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444445,0.5,0.72463768115942,0.36666666666666714,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,0.13766832034018428,Unf,0.0,0.05008561643835616,0.1463175122749591,GasA,TA,Y,SBrkr,0.11762234824616676,0.0,0.0,0.10550113036925396,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.3076923076923077,Typ,0.0,,Detchd,0.2884615384615383,RFn,0.4,0.40322580645161293,TA,TA,Y,0.15098314606741572,0.0,0.0,0.0,0.0,0.0,,,,0.0,9,2009,WD ,Normal,0.14849011938653564
861,907227110,85,RL,0.13356164383561642,0.027577181051204755,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,0.4444444444444445,0.875,0.72463768115942,0.8833333333333329,Gable,CompShg,WdShing,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,0.11693834160170093,Unf,0.0,0.046232876712328765,0.12569558101472997,GasA,Gd,Y,SBrkr,0.09115731989077926,0.0,0.0,0.08176337603617181,0.0,0.5,0.25,0.0,0.25,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Detchd,0.25320512820512775,Fin,0.2,0.26612903225806456,TA,TA,Y,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4,2009,WD ,Normal,0.16317597017559696
862,907227290,85,RL,0.1678082191780822,0.03339643366285728,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,0.4444444444444445,0.75,0.72463768115942,0.9500000000000028,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,0.11622962437987243,Unf,0.0,0.04794520547945205,0.12569558101472997,GasA,TA,Y,SBrkr,0.09115731989077926,0.0,0.0,0.08176337603617181,0.3333333333333333,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.23076923076923078,Typ,0.0,,Detchd,0.29807692307692246,Unf,0.4,0.26612903225806456,TA,TA,Y,0.04073033707865169,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,3,2009,WD ,Normal,0.16196337699117905
863,907250070,20,RL,0.2363013698630137,0.04844235668045527,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9420289855072461,0.8666666666666671,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,0.2186392629340893,Unf,0.0,0.14340753424657535,0.2567921440261866,GasA,Ex,Y,SBrkr,0.2682209619827767,0.0,0.0,0.24058025621703089,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.3429487179487172,RFn,0.6000000000000001,0.8272849462365592,TA,TA,Y,0.18398876404494383,0.1253369272237197,0.0,0.0,0.0,0.0,,,,0.0,9,2009,WD ,Normal,0.3196004909655071
